# logrechercheout.csv V1.0.1 - 02/01/2026 19:30:34
module;timestamp;temps_ms;languesaisie;langueutilisee;modulelangue;questionoriginale;question;filtres;sql;tri;base;mode;nb_patients;pathologies;ages;residu;erreur;session_id;ip_utilisateur;rating;type_probleme;commentaire
search.py;30/12/2025 00:24:05;3775;Auto;fr;glossaire_fr;Nombre de patients avec plaque amovible ?;Nombre de patients avec plaque amovible ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;30;Béance;;nombre de patients avec plaque;;210fcfa7-83b6-4429-b65b-0485d3c3626f;127.0.0.1;👎;Pas assez de patients;Recherche partielle seulement.
search.py;30/12/2025 01:32:17;2913;en;en;glossaire_resolution;men with bruxism ?;men with bruxism ?;"{""criteres"": []}";;;base25000.db;ia;74;Classe II;;;;7c6865f8-1929-4c5d-a82e-1da277520e41;127.0.0.1;👍;;Très satisfait de cette recherche.
search.py;30/12/2025 02:21:49;4146;Auto;fr;glossaire_fr;femmes avec béance ?;femmes avec béance ?;"{""criteres"": []}";;;base25000.db;ia;24;Béance;;femmes avec béance ?;;94468e4a-ccc2-47b6-975a-f03d73343f8c;127.0.0.1;;;
search.py;30/12/2025 04:00:06;3465;Auto;fr;glossaire_fr;femmes  aurez ?;femmes  aurez ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;116;;;;;2d904e06-3e72-4468-93ab-aa505fa3c2ff;127.0.0.1;👍;;Nickel chrome !
search.py;30/12/2025 06:58:48;266;ja;ja;glossaire_resolution;bruxisme;bruxisme;;;;base100.db;rapide;26;;;;;16dfe410-38fb-48fe-b6af-ffb650446d36;127.0.0.1;;;
search.py;30/12/2025 12:24:57;1114;ja;ja;glossaire_resolution;と 歯ぎしり 控えめ 女性 ?;と 歯ぎしり 控えめ 女性 ?;"{""criteres"": []}";;;base25000.db;union;21;Bruxisme;;;;13beea2b-6a6d-414b-94c8-2f85cdfb7c85;192.168.1.51;;;
search.py;30/12/2025 12:30:05;1370;Auto;fr;glossaire_fr;avec caries dentaires enfants ?;avec caries dentaires enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;union;246;;;;;ddf9ec1c-166c-4b82-993f-7360bafc7884;127.0.0.1;;;
search.py;30/12/2025 14:01:11;1038;Auto;fr;glossaire_fr;Nombre de patients avec plaque amovible ?;Nombre de patients avec plaque amovible ?;"{""criteres"": []}";;;base25000.db;compare;6;Supraclusion;;;;3a43fd97-8691-4205-a185-e7fcef6e1c61;192.168.1.196;;;
search.py;30/12/2025 14:20:44;289;ja;ja;glossaire_resolution;béance face;béance face;;;;base100.db;rapide;0;;;;;79e1e32b-7152-4563-956f-42b3388bf27d;127.0.0.1;;;
search.py;30/12/2025 14:20:53;27;Auto;fr;glossaire_fr;bruxisme;bruxisme;;;;base100.db;rapide;26;;;;;3a7efdff-6269-4b34-ba20-0c8d2f033918;127.0.0.1;;;
search.py;30/12/2025 14:28:07;24;Auto;fr;glossaire_fr;bruxisme;bruxisme;;;;base100.db;rapide;26;;;;;9d4e04d7-988d-4d9e-a25b-77412245ed03;127.0.0.1;;;
search.py;30/12/2025 14:28:30;53;Auto;fr;glossaire_fr;de plus de 3.4689999999999994 ans avec béance hommes ?;de plus de 3.4689999999999994 ans avec béance hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;rapide;33;;;de plus de 3.4689999999999994 ;;a3bcfc31-4896-44c3-bec9-6a3518e33ef7;127.0.0.1;;;
search.py;30/12/2025 14:30:42;2482;ja;ja;glossaire_resolution;bruxisme;bruxisme;;;;base100.db;ia;26;;;;;c27e8d61-3969-4f9d-b479-7188219a45e2;127.0.0.1;;;
search.py;30/12/2025 18:06:50;928;Auto;fr;glossaire_fr;hommes avec bruxisme ?;hommes avec bruxisme ?;"{""criteres"": []}";;;base25000.db;union;85;Bruxisme;;;;86faa359-609b-4e99-beaa-d988ac2e8d1e;192.168.1.211;👍;;Outil performant, je recommande.
search.py;30/12/2025 18:27:38;106;en;en;deepl;how many of patients men with mandibular deviation ?;how many of patients men with mandibular deviation ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;rapide;112;Infraclusion;;;;ff52c19f-dd63-453c-91e4-af50354fea02;192.168.1.103;;;
search.py;30/12/2025 19:48:32;2255;Auto;fr;glossaire_fr;de moins de 22.191 ans avec béance avec bielles ?;de moins de 22.191 ans avec béance avec bielles ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;2;Classe II;;de moins de 22.191 ans avec bé;;90b6b028-4637-42d2-a343-c17bdfc64699;127.0.0.1;👎;Autre;Comportement bizarre.
search.py;30/12/2025 23:56:22;32;Auto;fr;glossaire_fr;Combien de patients avec transposition modéré|diurne adultes avec bruxisme femmes ?;Combien de patients avec transposition modéré|diurne adultes avec bruxisme femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;rapide;165;Bruxisme;;;;cd23f7a6-49c6-4c34-82bc-920e54f199fb;127.0.0.1;;;
search.py;31/12/2025 02:15:53;142;en;en;glossaire_resolution;of more of 14.780000000000001 years men ?;of more of 14.780000000000001 years men ?;"{""criteres"": []}";;;base25000.db;rapide;124;Bruxisme;;;;038095e1-f4e9-45f9-8701-227edc370d45;192.168.1.213;;;
search.py;31/12/2025 07:37:46;1688;ja;ja;glossaire_resolution;と インターセプティブ治療 と 下顎偏位 男性 より 未満 20.380000000000003 年 ?;と インターセプティブ治療 と 下顎偏位 男性 より 未満 20.380000000000003 年 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;22;Bruxisme;;;;133f3e87-3e5c-44af-85d8-e33d822b65cd;127.0.0.1;👎;Autre;Erreur incompréhensible.
search.py;31/12/2025 07:39:36;1346;Auto;fr;glossaire_fr;Nombre de patients femmes avec béance gauche ?;Nombre de patients femmes avec béance gauche ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;union;38;Béance;;;;e3aaf53c-e1ff-4eae-a2d1-10523372965b;192.168.1.48;;;
search.py;31/12/2025 07:56:08;1353;en;en;deepl;women of less than 16.488 years ?;women of less than 16.488 years ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;127;;;;;2489ec61-829e-4637-885b-7972f2ec0df7;127.0.0.1;👎;Trop de patients;Impossible de trier autant de patients.
search.py;31/12/2025 08:06:07;1980;ja;ja;glossaire_resolution;より 未満 17.583 年 と 翻訳 男性 ?;より 未満 17.583 年 と 翻訳 男性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;6;Supraclusion;;;;13a83e8a-dad9-42fb-9ab7-aebf996660aa;127.0.0.1;👎;Trop de patients;Impossible de trier autant de patients.
search.py;31/12/2025 08:55:48;1849;en;en;deepl;women of less than 16.488 years ?;women of less than 16.488 years ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;21;;;;;a784e4d5-bd56-4cdd-939d-bf4c033e83ea;127.0.0.1;👎;Pas assez de patients;Critères trop stricts.
search.py;31/12/2025 11:08:20;561;ja;ja;deepl;より 未満 14.425 年 と フットプリント 男性 と がらんどう ?;より 未満 14.425 年 と フットプリント 男性 と がらんどう ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;union;14;;;;;ea022730-22b1-4a7e-8018-591e710b6807;192.168.1.19;👍;;Top, rien à redire.
search.py;31/12/2025 13:31:28;3767;Auto;fr;glossaire_fr;Combien de patients de plus de 14.603000000000002 ans ?;Combien de patients de plus de 14.603000000000002 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;151;Béance;;;;fd45b10f-f4dd-4c14-8489-6e6eb730b812;127.0.0.1;;;
search.py;31/12/2025 17:56:23;2631;ja;ja;deepl;女性 ?;女性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;63;Classe II;;;;c5f00d97-0db3-4496-b953-e6440ac1bb15;127.0.0.1;👎;Bug IHM;Bouton de recherche bloqué.
search.py;31/12/2025 18:12:23;208;Auto;fr;deepl;Montre-moi les patients ayant une supraclusion;Montre-moi les patients ayant une supraclusion;;;;base100.db;rapide;8;;;montre moi les patients ayant une;;49bad2c7-95df-481a-b7c9-8bdeff62b225;127.0.0.1;👎;Bug IHM;nulllll
search.py;31/12/2025 18:13:26;142;Auto;fr;deepl;Montre-moi les patients ayant une morsure;Montre-moi les patients ayant une morsure;;;;base100.db;rapide;100;;;montre moi les patients ayant une morsure;;fbad7f34-a20c-4018-bcca-9da9352f42fb;127.0.0.1;👎;Bug IHM;nohhhh
search.py;31/12/2025 18:14:05;146;Auto;fr;deepl;Montre-moi les patients ayant une morsure;Montre-moi les patients ayant une morsure;;;;base100.db;rapide;100;;;montre moi les patients ayant une morsure;;57b3c34b-df2f-4017-9cf5-009989a6b41f;127.0.0.1;;;
search.py;31/12/2025 22:26:39;1325;Auto;fr;glossaire_fr;Combien de patients avec ressaut articulaire avec spacing enfants ?;Combien de patients avec ressaut articulaire avec spacing enfants ?;"{""criteres"": []}";;;base25000.db;union;52;Infraclusion;;;;0468ebc5-6cbb-4c22-9632-f64519885670;127.0.0.1;👎;Autre;Résultats incohérents.
search.py;31/12/2025 23:36:33;4681;en;en;glossaire_resolution;with itchy thread with ectopy with version ?;with itchy thread with ectopy with version ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;13;Infraclusion;;with itchy thread with ectopy ;;3b00a6ef-56bd-4e21-9615-2a018fad7576;127.0.0.1;;;
search.py;01/01/2026 00:29:25;1441;Auto;fr;glossaire_fr;avec occlusion inversée femmes ?;avec occlusion inversée femmes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;86;Bruxisme;;;;25cb8627-8df2-45bc-b24e-cb53593e6416;127.0.0.1;👍;;Résultats très pertinents, merci !
search.py;01/01/2026 00:30:45;3760;Auto;fr;glossaire_fr;Nombre de patients avec béance avec caries dentaires ?;Nombre de patients avec béance avec caries dentaires ?;"{""criteres"": []}";;;base25000.db;ia;120;Classe II;;;;89b5e873-ad77-4fb3-9b64-6855db4529cd;127.0.0.1;;;
search.py;01/01/2026 04:10:15;1446;ja;ja;deepl;Nombre より 患者 と 骨切り 一方的|控えめ と アングル・クラスIII enfants と 大臼歯 ?;Nombre より 患者 と 骨切り 一方的|控えめ と アングル・クラスIII enfants と 大臼歯 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;87;Bruxisme;;;;2ff6392c-b31a-4845-8c84-a193c4f315c4;192.168.1.39;👎;Pas assez de patients;Recherche partielle seulement.
search.py;01/01/2026 04:46:38;1743;Auto;fr;glossaire_fr;avec dentition temporaire enfants ?;avec dentition temporaire enfants ?;"{""criteres"": []}";;;base25000.db;union;41;Supraclusion;;;;5f1ea25c-26f4-4fa8-9e75-7fd13bfc29ce;127.0.0.1;;;
search.py;01/01/2026 07:18:59;3183;Auto;fr;glossaire_fr;Nombre de patients de plus de 12.959 ans avec béance hommes ?;Nombre de patients de plus de 12.959 ans avec béance hommes ?;"{""criteres"": []}";;;base25000.db;ia;121;;;;;48c4a63f-39ed-41c5-a177-486793dce7ba;127.0.0.1;👎;Trop de patients;Filtres insuffisants.
search.py;01/01/2026 15:47:47;1554;Auto;fr;glossaire_fr;de moins de 22.168 ans hommes avec débandage ?;de moins de 22.168 ans hommes avec débandage ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;union;75;Bruxisme;;;;58ae771e-25b9-40cc-8bb0-012e224ac10c;192.168.1.89;👎;Autre;Besoin d'aide pour comprendre.
search.py;01/01/2026 16:05:52;834;Auto;fr;glossaire_fr;hommes avec bruxisme ?;hommes avec bruxisme ?;"{""criteres"": []}";;;base25000.db;union;15;;;;;22f20c93-9667-4d73-aa80-4e20d139ab75;127.0.0.1;👍;;Interface intuitive et résultats corrects.
search.py;01/01/2026 18:08:09;1036;en;en;glossaire_resolution;of more of 10.845 years ?;of more of 10.845 years ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;31;Classe II;;;;ddbdadf9-1329-4d6a-a49d-5c54f681a236;127.0.0.1;;;
search.py;01/01/2026 23:19:42;1184;en;en;glossaire_resolution;women  eussent ?;women  eussent ?;"{""criteres"": []}";;;base25000.db;compare;24;;;women  eussent ?;;693b0da9-3ef9-42a2-bbd8-caaf66379fd8;127.0.0.1;👎;Autre;Quelque chose ne va pas.
search.py;02/01/2026 02:27:47;83;ja;ja;glossaire_resolution;Nombre より 患者 と がらんどう と う蝕 ?;Nombre より 患者 と がらんどう と う蝕 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;rapide;6;Supraclusion;;;;e87f0d5a-8612-472c-989b-dae0146b0446;127.0.0.1;👎;Autre;Temps de réponse trop long.
search.py;02/01/2026 02:58:40;1136;Auto;fr;glossaire_fr;femmes avec distalisation ?;femmes avec distalisation ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;56;;;;;43b7178c-cd18-4a83-83f8-f42b50ecbb8e;127.0.0.1;👎;Autre;Je ne sais pas quoi penser.
search.py;02/01/2026 06:28:52;3432;Auto;fr;glossaire_fr;enfants ?;enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;27;Classe II;;enfants ?;;5e174631-7f35-45ae-a857-d9dfb7dbd202;127.0.0.1;;;
search.py;02/01/2026 09:03:03;1715;Auto;fr;glossaire_fr;de moins de 14.425 ans avec empreinte hommes avec béance ?;de moins de 14.425 ans avec empreinte hommes avec béance ?;"{""criteres"": []}";;;base25000.db;ia;102;Classe II;;de moins de 14.425 ans avec em;;5823e804-83c4-4dd1-a42a-04b094e4d41d;127.0.0.1;;;
search.py;02/01/2026 13:24:51;1597;en;en;deepl;Nombre of patients of less than 14.459 years women with stripping ?;Nombre of patients of less than 14.459 years women with stripping ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;union;2;Béance;;nombre of patients of less tha;;7b22690a-938f-4275-84d1-e31cc700b61c;192.168.1.5;;;
search.py;02/01/2026 14:46:13;2690;Auto;fr;glossaire_fr;femmes de plus de 1 ans ?;femmes de plus de 1 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;161;;;;;138072b7-ee0e-476f-af51-63210bd36ea3;127.0.0.1;👎;Bug IHM;Bug visuel sur les cartes patients.
search.py;02/01/2026 15:57:40;1858;Auto;fr;glossaire_fr;avec béance hommes ?;avec béance hommes ?;"{""criteres"": []}";;;base25000.db;compare;0;;;avec béance hommes ?;;906447ee-ad85-43f8-a972-cdc1e2afb9b8;192.168.1.166;👎;Autre;Problème non identifié.
search.py;02/01/2026 18:43:23;61;en;en;deepl;with hollowness women enfants ?;with hollowness women enfants ?;"{""criteres"": []}";;;base25000.db;rapide;3;Béance;;;;96ddf833-7062-4347-9d4c-7d32cb7bb0ce;127.0.0.1;👎;Autre;Je ne comprends pas les résultats.
search.py;03/01/2026 00:28:11;3102;Auto;fr;glossaire_fr;de plus de 9.273 ans  seraient ?;de plus de 9.273 ans  seraient ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;5;;;de plus de 9.273 ans  seraient;;a2b05563-f546-4b3a-bd6b-86f92d5c8673;192.168.1.29;;;
search.py;03/01/2026 05:09:38;4634;Auto;fr;glossaire_fr;Combien de patients de plus de 14.603000000000002 ans ?;Combien de patients de plus de 14.603000000000002 ans ?;"{""criteres"": []}";;;base25000.db;ia;6;;;combien de patients de plus de;;bd627eae-878e-4a0c-98dc-ef959690293f;127.0.0.1;👎;Trop de patients;Recherche trop permissive.
search.py;03/01/2026 06:06:17;1515;Auto;fr;glossaire_fr;Nombre de patients avec plaque éventail avec classe ii squelettique enfants ?;Nombre de patients avec plaque éventail avec classe ii squelettique enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;union;16;;;;;65c45a53-257f-43f7-9d56-f2b18c46a765;127.0.0.1;👎;Autre;Temps de réponse trop long.
search.py;03/01/2026 18:17:33;1721;Auto;fr;glossaire_fr;adultes hommes ?;adultes hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;22;Infraclusion;;;;7474beb1-8080-47e6-83fe-815432b038dd;127.0.0.1;;;
search.py;03/01/2026 19:08:20;511;Auto;fr;glossaire_fr;avec bruxisme avec pendulum de moins de 21.723 ans ?;avec bruxisme avec pendulum de moins de 21.723 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;union;42;;;;;86079e15-8710-4c7b-9eeb-f6588d6cb074;192.168.1.6;;;
search.py;03/01/2026 20:10:07;685;Auto;fr;glossaire_fr;avec infraclusion postérieure|sévère ?;avec infraclusion postérieure|sévère ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;11;;;;;32b2f7b9-4fb4-4817-a899-dc325247b674;127.0.0.1;;;
search.py;04/01/2026 02:02:04;829;en;en;glossaire_resolution;with hollowness men ?;with hollowness men ?;"{""criteres"": []}";;;base25000.db;union;11;Bruxisme;;;;b8519654-bb0f-4817-a6a0-fa15f3765d0d;192.168.1.220;👎;Trop de patients;Recherche trop permissive.
search.py;04/01/2026 03:29:02;145;Auto;fr;glossaire_fr;femmes  combien ?;femmes  combien ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;rapide;19;Classe II;;femmes  combien ?;;0dd4ba7d-cd6e-463e-971c-c2d812913240;192.168.1.6;;;
search.py;04/01/2026 09:47:58;1901;Auto;fr;glossaire_fr;Nombre de patients femmes avec béance gauche ?;Nombre de patients femmes avec béance gauche ?;"{""criteres"": []}";;;base25000.db;union;38;;;;;cc16e52c-119e-4686-a43c-2ed6bd97b1a1;192.168.1.40;👍;;Très satisfait de cette recherche.
search.py;04/01/2026 13:43:37;1416;ja;ja;deepl;と 半月板脱臼 男性 ?;と 半月板脱臼 男性 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;199;;;;;a944c5fe-130f-48a1-8231-608dc77f4f14;127.0.0.1;👍;;Interface intuitive et résultats corrects.
search.py;04/01/2026 14:49:59;2435;en;en;glossaire_resolution;Nombre of patients with osteotomy unilateral|moderate with angle class iii enfants with molar ?;Nombre of patients with osteotomy unilateral|moderate with angle class iii enfants with molar ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;40;;;;;3126f173-42db-406a-998a-24a91571eebc;192.168.1.45;👍;;Bravo, ça fonctionne parfaitement.
search.py;04/01/2026 19:11:43;72;en;en;deepl;women with distalization ?;women with distalization ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;rapide;145;;;;;b72e31aa-d301-4bba-8e6a-7f0b3f191498;192.168.1.5;👎;Bug IHM;Affichage cassé sur mobile.
search.py;04/01/2026 20:32:51;49;Auto;fr;glossaire_fr;avec béance de moins de 21.44 ans hommes ?;avec béance de moins de 21.44 ans hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;rapide;55;Classe II;;;;b8cc04c0-18b6-4d98-98c7-0b6cdfe476dc;127.0.0.1;👎;Trop de patients;Résultats non filtrés correctement.
search.py;04/01/2026 22:23:21;1706;en;en;deepl;of more of 3.4689999999999994 years with hollowness men ?;of more of 3.4689999999999994 years with hollowness men ?;"{""criteres"": []}";;;base25000.db;union;80;Classe II;;;;939fc621-7c5e-4e0d-96da-862c4668a103;127.0.0.1;;;
search.py;05/01/2026 00:58:28;1978;en;en;deepl;Nombre of patients of less than 14.459 years women with stripping ?;Nombre of patients of less than 14.459 years women with stripping ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;11;Infraclusion;;;;34c4fc9e-be13-4894-a9b5-b7d7dd51c17e;127.0.0.1;;;
search.py;05/01/2026 07:17:53;2085;Auto;fr;glossaire_fr;avec béance latérale|postérieure avec dentition mixte ?;avec béance latérale|postérieure avec dentition mixte ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;81;Classe II;;;;3c48d58a-c284-4bba-89a1-e165ba9cfe24;192.168.1.170;;;
search.py;05/01/2026 14:14:32;1920;Auto;fr;glossaire_fr;femmes  leur ?;femmes  leur ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;51;Classe II;;femmes  leur ?;;d7f51d1e-f147-4225-a82f-eafc704ee43b;192.168.1.187;👍;;Outil performant, je recommande.
search.py;05/01/2026 20:43:39;3084;Auto;fr;glossaire_fr;de plus de 9.273 ans ?;de plus de 9.273 ans ?;"{""criteres"": []}";;;base25000.db;ia;162;Béance;;;;7b300e3d-b0aa-4668-ba3d-37ede1c76241;127.0.0.1;👎;Bug IHM;Bug visuel sur les cartes patients.
